"","Report.Date.x","MacroPlot.Name","Sample.Event.Date","Subplot.Frac.","Quarter","Tag.Num.","UV1","Species","Status","Crown.Class","DBH","Height","UV2","Live.Crown.Base.Ht.","UV3","Comment.x","Is.Verified","Damage.1","Damage.2","Damage.3","Damage.4","Damage.5","Char.Ht.","Scorch.Ht.","Crown.Scorch..","Report.Date.y","Visited","Plot.Area","Snag.Plot.Area","Break.Pnt..Dia.","Collected.By","Entered.Verif..By","UV1.Description","UV2.Description","UV3.Description","Comment.y","SampleData_CreatedBy","SampleData_CreatedDate","SampleData_ModifiedBy","SampleData_ModifiedDate"
"11","2025/10/22","FPICO1T08:08","2025/09/10",1,2,79,NA,"ABLA","L","SC",21.7,9,NA,0.1,NA,"","No","LICH","FORK",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:32:10 PM","NPS\alightcap","9/18/2025 10:11:55 PM"
"12","2025/10/22","FPICO1T08:08","2025/09/10",1,2,45,NA,"ABLA","L","I",22.2,11,NA,0,NA,"","No","LICH","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:32:10 PM","NPS\alightcap","9/18/2025 10:11:55 PM"
"13","2025/10/22","FPICO1T08:08","2025/09/10",1,2,17,NA,"PICO","D","LBS",38.8,15.7,NA,NA,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:32:10 PM","NPS\alightcap","9/18/2025 10:11:55 PM"
"14","2025/10/22","FPICO1T08:08","2025/09/10",1,2,18,NA,"PICO","L","I",31.5,16,NA,6,NA,"","No","MAMM","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:32:10 PM","NPS\alightcap","9/18/2025 10:11:55 PM"
"15","2025/10/22","FPICO1T08:08","2025/09/10",1,2,19,NA,"PICO","L","I",29,11.8,NA,1.7,NA,"","No","DTOP","WOND",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:32:10 PM","NPS\alightcap","9/18/2025 10:11:55 PM"
"16","2025/10/22","FPICO1T08:08","2025/09/10",1,2,68,NA,"PICO","L","SC",17.3,10.2,NA,0.5,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:32:10 PM","NPS\alightcap","9/18/2025 10:11:55 PM"
"17","2025/10/22","FPICO1T08:08","2025/09/10",1,2,24,NA,"PICO","L","I",22.3,17.3,NA,4.6,NA,"","No","LIGT","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:32:10 PM","NPS\alightcap","9/18/2025 10:11:55 PM"
"18","2025/10/22","FPICO1T08:08","2025/09/10",1,3,16,NA,"PICO","L","I",26,18.3,NA,3.5,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:32:10 PM","NPS\alightcap","9/18/2025 10:11:55 PM"
"19","2025/10/22","FPICO1T08:08","2025/09/10",1,3,27,NA,"PIEN","L","I",24.5,15.9,NA,0.2,NA,"","No","LICH","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:32:10 PM","NPS\alightcap","9/18/2025 10:11:55 PM"
"20","2025/10/22","FPICO1T08:08","2025/09/10",1,3,26,NA,"PICO","D","LBS",40.5,19.5,NA,NA,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:32:10 PM","NPS\alightcap","9/18/2025 10:11:55 PM"
"21","2025/10/22","FPICO1T08:08","2025/09/10",1,3,109,NA,"PIEN","L","SC",7,NA,NA,NA,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:32:10 PM","NPS\alightcap","9/18/2025 10:11:55 PM"
"22","2025/10/22","FPICO1T08:08","2025/09/10",1,4,110,NA,"PICO","D","LBS",41,24.6,NA,NA,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:32:10 PM","NPS\alightcap","9/18/2025 10:11:55 PM"
"23","2025/10/22","FPICO1T08:08","2025/09/10",1,4,41,NA,"PICO","D","LBS",42.4,20.7,NA,NA,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:32:10 PM","NPS\alightcap","9/18/2025 10:11:55 PM"
"24","2025/10/22","FPICO1T08:08","2025/09/10",1,4,66,NA,"PIEN","L","SC",15.3,8,NA,NA,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:32:10 PM","NPS\alightcap","9/18/2025 10:11:55 PM"
"25","2025/10/22","FPICO1T08:08","2025/09/10",1,4,1,NA,"PICO","D","BAD",24.5,5.8,NA,NA,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:32:10 PM","NPS\alightcap","9/18/2025 10:11:55 PM"
"26","2025/10/22","FPICO1T08:08","2025/09/10",1,4,111,NA,"PICO","D","BAD",11.9,NA,NA,NA,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:32:10 PM","NPS\alightcap","9/18/2025 10:11:55 PM"
"27","2025/10/22","FPICO1T08:08","2025/09/10",1,4,2,NA,"PICO","D","LBS",20.8,17.2,NA,NA,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:32:10 PM","NPS\alightcap","9/18/2025 10:11:55 PM"
"28","2025/10/22","FPICO1T08:09","2025/09/10",1,1,1,NA,"PICO","D","RS",14.9,NA,NA,NA,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"29","2025/10/22","FPICO1T08:09","2025/09/10",1,1,77,NA,"PICO","L","I",19,15.5,NA,4.4,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"30","2025/10/22","FPICO1T08:09","2025/09/10",1,1,78,NA,"PICO","L","I",22.7,15.7,NA,6.2,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"31","2025/10/22","FPICO1T08:09","2025/09/10",1,2,79,NA,"PICO","L","I",17.8,13.8,NA,6.7,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"32","2025/10/22","FPICO1T08:09","2025/09/10",1,2,81,NA,"PICO","L","I",15.7,14.6,NA,9,NA,"","No","SPAR","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"33","2025/10/22","FPICO1T08:09","2025/09/10",1,2,80,NA,"PICO","L","I",17.6,15,NA,10.5,NA,"","No","SPAR","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"34","2025/10/22","FPICO1T08:09","2025/09/10",1,2,86,NA,"PICO","L","I",24.8,18.1,NA,10.5,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"35","2025/10/22","FPICO1T08:09","2025/09/10",1,2,87,NA,"PICO","L","I",21.6,17.8,NA,2,NA,"","No","CROK","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"36","2025/10/22","FPICO1T08:09","2025/09/10",1,2,39,NA,"PICO","L","I",15.7,13.2,NA,5.1,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"37","2025/10/22","FPICO1T08:09","2025/09/10",1,2,88,NA,"PICO","L","I",24.1,18.4,NA,8.7,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"38","2025/10/22","FPICO1T08:09","2025/09/10",1,2,2,NA,"PICO","D","LBS",12.1,NA,NA,NA,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"39","2025/10/22","FPICO1T08:09","2025/09/10",1,2,40,NA,"PICO","L","I",24.2,15.3,NA,9.1,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"40","2025/10/22","FPICO1T08:09","2025/09/10",1,2,3,NA,"PICO","D","LBS",16.6,14.1,NA,NA,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"41","2025/10/22","FPICO1T08:09","2025/09/10",1,2,4,NA,"PICO","D","LBS",13.2,NA,NA,NA,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"42","2025/10/22","FPICO1T08:09","2025/09/10",1,3,41,NA,"PICO","L","I",22.6,17.5,NA,10.5,NA,"","No","WOND","CROK",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"43","2025/10/22","FPICO1T08:09","2025/09/10",1,3,5,NA,"PICO","L","SC",5,NA,NA,NA,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"44","2025/10/22","FPICO1T08:09","2025/09/10",1,3,42,NA,"PICO","L","I",23.3,18.2,NA,7.5,NA,"","No","CROK","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"45","2025/10/22","FPICO1T08:09","2025/09/10",1,3,43,NA,"PICO","L","I",22.3,9.8,NA,0.7,NA,"","No","FORK","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"46","2025/10/22","FPICO1T08:09","2025/09/10",1,3,44,NA,"PICO","L","I",25.3,15.4,NA,6.9,NA,"","No","WOND","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"47","2025/10/22","FPICO1T08:09","2025/09/10",1,3,6,NA,"PICO","D","RS",17.2,13.2,NA,NA,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"48","2025/10/22","FPICO1T08:09","2025/09/10",1,3,49,NA,"PICO","L","I",15.6,11.1,NA,2.6,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"49","2025/10/22","FPICO1T08:09","2025/09/10",1,3,7,NA,"ABLA","L","SC",6.8,NA,NA,NA,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"50","2025/10/22","FPICO1T08:09","2025/09/10",1,3,50,NA,"PICO","L","I",20.8,17,NA,6.5,NA,"","No","CROK","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"51","2025/10/22","FPICO1T08:09","2025/09/10",1,3,8,NA,"PICO","D","LBS",28.4,19.6,NA,NA,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"52","2025/10/22","FPICO1T08:09","2025/09/10",1,4,48,NA,"PICO","L","I",25.7,18.7,NA,3.6,NA,"","No","LICH","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"53","2025/10/22","FPICO1T08:09","2025/09/10",1,4,49,NA,"PICO","D","LBS",14.2,NA,NA,NA,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"54","2025/10/22","FPICO1T08:09","2025/09/10",1,4,9,NA,"PICO","D","LBS",23.4,20.4,NA,NA,NA,"","No","LICH","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"55","2025/10/22","FPICO1T08:09","2025/09/10",1,4,10,NA,"PICO","D","LBS",21.3,14,NA,NA,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"56","2025/10/22","FPICO1T08:09","2025/09/10",1,4,11,NA,"PICO","D","BAD",14.7,6.1,NA,NA,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"57","2025/10/22","FPICO1T08:09","2025/09/10",1,4,12,NA,"PICO","D","LBS",23,15.3,NA,NA,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"58","2025/10/22","FPICO1T08:09","2025/09/10",1,4,13,NA,"PICO","L","I",14.6,NA,NA,NA,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"59","2025/10/22","FPICO1T08:09","2025/09/10",1,4,14,NA,"PICO","D","BBD",NA,NA,NA,NA,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:34:10 PM","NPS\alightcap","9/22/2025 9:08:26 PM"
"60","2025/10/22","FPICO1T08:10","2025/09/10",1,1,1,NA,"PICO","D","LBS",13,NA,NA,NA,NA,"","No","WOND","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:35:33 PM","NPS\alightcap","9/22/2025 9:56:47 PM"
"61","2025/10/22","FPICO1T08:10","2025/09/10",1,1,2,NA,"PICO","D","LBS",6.2,NA,NA,NA,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:35:33 PM","NPS\alightcap","9/22/2025 9:56:47 PM"
"62","2025/10/22","FPICO1T08:10","2025/09/10",1,1,3,NA,"PICO","D","BAD",22.3,2,NA,NA,NA,"","No","FIRE","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:35:33 PM","NPS\alightcap","9/22/2025 9:56:47 PM"
"63","2025/10/22","FPICO1T08:10","2025/09/10",1,1,4,NA,"PICO","D","LBS",10,NA,NA,NA,NA,"","No","ABGR","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:35:33 PM","NPS\alightcap","9/22/2025 9:56:47 PM"
"64","2025/10/22","FPICO1T08:10","2025/09/10",1,2,5,NA,"PICO","D","LBS",14,NA,NA,NA,NA,"","No","FIRE","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:35:33 PM","NPS\alightcap","9/22/2025 9:56:47 PM"
"65","2025/10/22","FPICO1T08:10","2025/09/10",1,3,6,NA,"PICO","D","BBD",NA,NA,NA,NA,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:35:33 PM","NPS\alightcap","9/22/2025 9:56:47 PM"
"66","2025/10/22","FPICO1T08:10","2025/09/10",1,3,7,NA,"PICO","D","BBD",NA,NA,NA,NA,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:35:33 PM","NPS\alightcap","9/22/2025 9:56:47 PM"
"67","2025/10/22","FPICO1T08:10","2025/09/10",1,4,8,NA,"PICO","D","LBS",30.9,12.6,NA,NA,NA,"","No","FIRE","INSE",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:35:33 PM","NPS\alightcap","9/22/2025 9:56:47 PM"
"68","2025/10/22","FPICO1T08:10","2025/09/10",1,4,9,NA,"PICO","D","LBS",18.8,9.7,NA,NA,NA,"","No","FIRE","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:35:33 PM","NPS\alightcap","9/22/2025 9:56:47 PM"
"69","2025/10/22","FPICO1T08:10","2025/09/10",1,4,10,NA,"PICO","D","BBD",NA,NA,NA,NA,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:35:33 PM","NPS\alightcap","9/22/2025 9:56:47 PM"
"70","2025/10/22","FPICO1T08:10","2025/09/10",1,4,11,NA,"PICO","D","LBS",6.2,NA,NA,NA,NA,"","No","","",NA,NA,NA,NA,NA,NA,"2025/10/22","True",0.032,0.032,15,"ARL, CAF, AGJ","ARL",NA,NA,NA,NA,"NPS\cfossum","9/8/2025 3:35:33 PM","NPS\alightcap","9/22/2025 9:56:47 PM"
